"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1939601300444029376","Mon Jun 30 08:26:00 +0000 2025","0","Prabowo Rapat dengan Dirut Dirgantara-Pindad usai Resmikan Pabrik Baterai EV Bahas Apa? https://t.co/sHjcZBBsVI","1939601300444029376","","","in","","0","0","0","https://x.com/undefined/status/1939601300444029376","132078023",
"1939595510878470619","Mon Jun 30 08:03:00 +0000 2025","0","Sekjen Gapensi La Ode Safiul Akbar dukung pengusaha lokal dalam proyek baterai EV. Ia serukan inklusivitas dan peran kontraktor lokal untuk kemajuan ekonomi. https://t.co/zjBbjMygKN","1939595510878470619","","","in","","0","0","0","https://x.com/undefined/status/1939595510878470619","135795460",
"1939593419871137968","Mon Jun 30 07:54:41 +0000 2025","0","Megaproyek Baterai EV Rp 96 Triliun Ini Porsi Kepemilikan Saham BUMN https://t.co/SqffpFK3Rf","1939593419871137968","","","in","","0","0","0","https://x.com/undefined/status/1939593419871137968","847372542830444544",
"1939590586161619381","Mon Jun 30 07:43:26 +0000 2025","0","Bangun Rantai Pasok Baterai EV Langkah Awal Antam Jadi Pemain Global https://t.co/0xeIEqUakF","1939590586161619381","","","in","","0","0","0","https://x.com/undefined/status/1939590586161619381","847372542830444544",
"1939580237853213006","Mon Jun 30 07:02:19 +0000 2025","0","Di Balik Proyek Ekosistem Baterai EV Prabowo Ungkap Peran Jokowi https://t.co/LWAO27oRsP","1939580237853213006","","","in","","0","0","0","https://x.com/undefined/status/1939580237853213006","847372542830444544",
"1939579761891987688","Mon Jun 30 07:00:25 +0000 2025","2","Proyek pembangunan ekosistem baterai kendaraan listrik (electric vehicle/EV) di Karawang resmi dimulai. Namun kontraktor lokal tidak ingin hanya menjadi penonton dalam investasi skala besar ini. ~TA #KendaraanListrik #Karawang https://t.co/j9XS4qvuqQ","1939579761891987688","","","in","","0","0","1","https://x.com/undefined/status/1939579761891987688","23343960",
"1939573775869350323","Mon Jun 30 06:36:38 +0000 2025","0","Rusia Serang Ukraina-Prabowo Resmikan Proyek Baterai EV Terbesar https://t.co/1rD0hFffcF","1939573775869350323","","","in","","0","0","0","https://x.com/undefined/status/1939573775869350323","847372542830444544",
"1939573118982631886","Mon Jun 30 06:34:01 +0000 2025","1","Toto Nugroho menyatakan pembeli utama atau off-taker baterai kendaraan listrik (EV) yang diproduksi di Karawang Jawa Barat sebagian besar berasal dari pasar domestik. ~TA #KendaraanListrik #Karawang https://t.co/SnuvTQkmCt","1939573118982631886","","","in","","0","1","0","https://x.com/undefined/status/1939573118982631886","23343960",
"1939572246751985873","Mon Jun 30 06:30:33 +0000 2025","3","Pabrik Baterai EV Karawang Siap Beroperasi Tahun Depan https://t.co/c2ixeio0D2","1939572246751985873","","","in","","0","0","0","https://x.com/undefined/status/1939572246751985873","17128975",
"1939568489339187475","Mon Jun 30 06:15:37 +0000 2025","0","Prabowo Singgung Peran Jokowi saat Resmikan Proyek Ekosistem Industri Baterai EV Proyek ini dimulai empat tahun yang lalu. Dengan demikian kita lihat peran daripada Presiden Joko Widodo ujar Prabowo saat meresmikan groundbreaking Ekosistem Industri Baterai Listrik https://t.co/dcfM3GkyK8","1939568489339187475","https://pbs.twimg.com/amplify_video_thumb/1939567965352919040/img/DvmQgzd8Pd5U8v2V.jpg","","in","","0","0","0","https://x.com/undefined/status/1939568489339187475","68930552",
"1939534849364148268","Mon Jun 30 04:01:57 +0000 2025","2","Alhamdulillah....semoga akan lebih banyak lagi kinerja pemerintahan saat ini...ok gas! Prabowo Resmikan Proyek Baterai EV RI Rp96 04 Triliun Ini Pemiliknya https://t.co/rKVJTzOzn9","1939534849364148268","","","in","","0","1","0","https://x.com/undefined/status/1939534849364148268","322126030",
"1939528707733102925","Mon Jun 30 03:37:33 +0000 2025","0","Prabowo Resmikan Proyek Baterai EV Terbesar Asia Rp 96 Triliun https://t.co/VfuJbCKhKs","1939528707733102925","","","in","","0","0","1","https://x.com/undefined/status/1939528707733102925","847372542830444544",
